
,2568,;, LUCES DE VENGALA    ,;,Luces De Vengala Chica                        ,;;,Luces De Vengala Chica                        ,;,NO,;,1,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2569,;, LUNETAS             ,;,Lunetas                                       ,;;,Lunetas                                       ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2570,;,650240001895         ,;,M Force Capsulas                              ,;;,M Force Capsulas                              ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2571,;, MAGNUM ALMENDRAS    ,;,MAGNUM ALMENDRAS                              ,;;,MAGNUM ALMENDRAS                              ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2572,;, MAGNUM CLASICA      ,;,MAGNUM CLASICA                                ,;;,MAGNUM CLASICA                                ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2573,;, MAGNUM DOBLE CARAMEL,;,MAGNUM DOBLE CARAMELO                         ,;;,MAGNUM DOBLE CARAMELO                         ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2574,;, MAGNUM PRALINE      ,;,MAGNUM PRALINE                                ,;;,MAGNUM PRALINE                                ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2575,;, MANTECADAS NUEZ     ,;,MANTECADAS NUEZ                               ,;;,MANTECADAS NUEZ                               ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2576,;, MANTECADAS VAINILLA ,;,MANTECADAS VAINILLA                           ,;;,MANTECADAS VAINILLA                           ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2577,;, MAPAS DIFERENTES    ,;,MAPAS DIFERENTES                              ,;;,MAPAS DIFERENTES                              ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2578,;, MARAVILLAS          ,;,MARAVILLAS                                    ,;;,MARAVILLAS                                    ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2579,;, MARCADOR AQUARELO   ,;,MARCADOR AQUARELO                             ,;;,MARCADOR AQUARELO                             ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2580,;, MARCADOR MAGISTRAL  ,;,MARCADOR MAGISTRAL                            ,;;,MARCADOR MAGISTRAL                            ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2581,;, MARCADOR SHARPIE    ,;,MARCADOR SHARPIE                              ,;;,MARCADOR SHARPIE                              ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2582,;, MARCADOR TWIN 2 EN 1,;,MARCADOR TWIM MARKER 2 EN 1                   ,;;,MARCADOR TWIM MARKER 2 EN 1                   ,;,NO,;,1,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2583,;, MARCADOR ZEBRA ZAZZL,;,MARCADOR ZEBRA ZAZZLE                         ,;;,MARCADOR ZEBRA ZAZZLE                         ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2584,;, MARIAS GALLETAS     ,;,MARIAS GALLETAS                               ,;;,MARIAS GALLETAS                               ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2585,;, MEMORAMAS DIDACTICOS,;,MEMORAMAS DIDACTICOS                          ,;;,MEMORAMAS DIDACTICOS                          ,;,NO,;,1,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2586,;,7501075714135        ,;,METAMIZOL TAB                                 ,;;,METAMIZOL TAB                                 ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2587,;,7502253072580        ,;,METRIGEN FUERTE INY                           ,;;,METRIGEN FUERTE INY                           ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2588,;, MINI CHOC PALETA    ,;,MINI CHOC PALETA                              ,;;,MINI CHOC PALETA                              ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2589,;, MINIENGRAPADORA BACH,;,MINI ENGRAPADORA BACHANG                      ,;;,MINI ENGRAPADORA BACHANG                      ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2590,;, MINI MILKY Y SNIKER ,;,MINI MILKY Y SNIKER                           ,;;,MINI MILKY Y SNIKER                           ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2591,;, MINI POSTER         ,;,MINI POSTER                                   ,;;,MINI POSTER                                   ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2592,;,48526003013          ,;,MORDEDERA LOONEY TUNES                        ,;;,MORDEDERA LOONEY TUNES                        ,;,NO,;,8,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2593,;,48526003327          ,;,MORDEDERA NUBY                                ,;;,MORDEDERA NUBY                                ,;,NO,;,8,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2594,;, MORDISCO CHOCOAVELLA,;,MORDISCO CHOCOAVELLANA                        ,;;,MORDISCO CHOCOAVELLANA                        ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2595,;, MORDISCO CLASICO    ,;,MORDISCO CLASICO  Vainilla                    ,;;,MORDISCO CLASICO  Vainilla                    ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2596,;, MORDISKO FRESA      ,;,MORDISKO FRESA                                ,;;,MORDISKO FRESA                                ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2597,;, MORITAS             ,;,MORITAS                                       ,;;,MORITAS                                       ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2598,;,7501590285226        ,;,MULTIMAX JARABE                               ,;;,MULTIMAX JARABE                               ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2599,;,7501037950205        ,;,Macrodantina Suspension 250 Mg                ,;;,Macrodantina Suspension 250 Mg                ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2600,;,7501328976020        ,;,Madecassol Polvo                              ,;;,Madecassol Polvo                              ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2601,;,7506295348443        ,;,Maestro Limpio Detergente 1kg                 ,;;,Maestro Limpio Detergente 1kg                 ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2602,;,7500435105361        ,;,Maestro Limpio Detergente 500g                ,;;,Maestro Limpio Detergente 500g                ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2603,;,7502009745027        ,;,Magaldrato/ Dimeticona Susp Fm1               ,;;,Magaldrato/ Dimeticona Susp Fm1               ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2604,;,7501109733200        ,;,Magaldrato/Dimeticona Gel 8g/1g/100ml         ,;;,Magaldrato/Dimeticona Gel 8g/1g/100ml         ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2605,;, MAGNAS GALLETAS     ,;,Magnas Galletas                               ,;;,Magnas Galletas                               ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2606,;, MAGNUM DOBLE FRAMBUE,;,Magnum Doble Frambuesa                        ,;;,Magnum Doble Frambuesa                        ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2607,;,759684151651         ,;,Mamila 8 Onzas  Jaloma                        ,;;,Mamila 8 Onzas  Jaloma                        ,;,NO,;,8,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2608,;,759684153112         ,;,Mamila De Silicon                             ,;;,Mamila De Silicon                             ,;,NO,;,8,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2609,;,7501027524140        ,;,Mamila Silicon Evenflo                        ,;;,Mamila Silicon Evenflo                        ,;,NO,;,8,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2610,;, MANTECADAS          ,;,Mantecada Con 2piezas                         ,;;,Mantecada Con 2piezas                         ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2611,;, MANTECADAS CHOCOCHIS,;,Mantecadas Chocochispas                       ,;;,Mantecadas Chocochispas                       ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2612,;,736085278507         ,;,Manzanilla Oftamica                           ,;;,Manzanilla Oftamica                           ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2613,;, MANZANILLA SOBRE    ,;,Manzanilla Sobre                              ,;;,Manzanilla Sobre                              ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2614,;,612140871275         ,;,Maquillaje Asepxia Beige Claro Mate           ,;;,Maquillaje Asepxia Beige Claro Mate           ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2615,;,612140871237         ,;,Maquillaje Asepxia Bronce Mate                ,;;,Maquillaje Asepxia Bronce Mate                ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2616,;,650240032455         ,;,Maquillaje Asepxia Natural Mate               ,;;,Maquillaje Asepxia Natural Mate               ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2617,;,650240009549         ,;,Maquillaje Asepxia Natural Mate               ,;;,Maquillaje Asepxia Natural Mate               ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2618,;,7702018874729        ,;,Maquina Gillete 2 X 1                         ,;;,Maquina Gillete 2 X 1                         ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2619,;, MARCADOR BIC MARKING,;,Marcador Bic Marking Azul                     ,;;,Marcador Bic Marking Azul                     ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2620,;, MARCADOR DE BILLETES,;,Marcador Detector Signal Chekit De Billetes   ,;;,Marcador Detector Signal Chekit De Billetes   ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2621,;, MARCADOR PARA ACETAT,;,Marcador Para Acetato                         ,;;,Marcador Para Acetato                         ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2622,;, MARCADOR PIZARRON   ,;,Marcador Para Pizarron Expo                   ,;;,Marcador Para Pizarron Expo                   ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2623,;, MARCADOR PELIKAN COL,;,Marcador Pelikan Colorella                    ,;;,Marcador Pelikan Colorella                    ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2624,;, MARCADOR BACO       ,;,Marcador Permanente Baco                      ,;;,Marcador Permanente Baco                      ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2625,;, MARCADOR            ,;,Marcador Permanente Doble Punta               ,;;,Marcador Permanente Doble Punta               ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2626,;, MARCADOR PELIKAN    ,;,Marcador Permanente Pelikan                   ,;;,Marcador Permanente Pelikan                   ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2627,;, MARCADOR PERMANENTE ,;,Marcador Permanente Shelly                    ,;;,Marcador Permanente Shelly                    ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2628,;, MARCADOR PERMAMENTE ,;,Marcador Permanente Sinotec                   ,;;,Marcador Permanente Sinotec                   ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2629,;, MARCADOR BEROL PERMA,;,Marcador Permanete Berol                      ,;;,Marcador Permanete Berol                      ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2630,;, MARCADOR CHARPIE GRU,;,Marcador Sharpie Jumbo                        ,;;,Marcador Sharpie Jumbo                        ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2631,;, MARCADOR SHARPIE NEO,;,Marcador Sharpie Neon                         ,;;,Marcador Sharpie Neon                         ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2632,;, MARCADORES BEROL    ,;,Marcadores Berol Permanente Negros            ,;;,Marcadores Berol Permanente Negros            ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2633,;, MARCATEXTO AZOR     ,;,Marcatexto Azor Verde Y Rosa                  ,;;,Marcatexto Azor Verde Y Rosa                  ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2634,;, MARCATEXTO ZAZZLE   ,;,Marcatexto Zazzle                             ,;;,Marcatexto Zazzle                             ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2635,;, MARCADOR BEROL      ,;,Marcatextos Berol                             ,;;,Marcatextos Berol                             ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2636,;, MARCATEXTOS S       ,;,Marcatextos Shely Color Pastel C/U            ,;;,Marcatextos Shely Color Pastel C/U            ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2637,;, MARCATEXTOS         ,;,Marcatextos Triangular Pelikan C/U            ,;;,Marcatextos Triangular Pelikan C/U            ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2638,;, MARIAS DORADAS      ,;,Marias Doradas                                ,;;,Marias Doradas                                ,;,NO,;,2,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2639,;, MASA MOLDEABLE PELIK,;,Masa Moldeable En Bote Pelikan                ,;;,Masa Moldeable En Bote Pelikan                ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2640,;, MASCARILLA PARA NEBU,;,Mascarilla Para Nebulizador Adulto            ,;;,Mascarilla Para Nebulizador Adulto            ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2641,;, MASCARILLA BEBE     ,;,Mascarilla Para Nebulizador Bebe              ,;;,Mascarilla Para Nebulizador Bebe              ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2642,;, MATATENAS           ,;,Matatenas                                     ,;;,Matatenas                                     ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2643,;,7501058625281        ,;,Materna                                       ,;;,Materna                                       ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2644,;,785120755046         ,;,Mavidol Tr Inyectable                         ,;;,Mavidol Tr Inyectable                         ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2645,;,7501370200579        ,;,Maxi Pinza Para Ceja Curtis                   ,;;,Maxi Pinza Para Ceja Curtis                   ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2646,;,7501825300052        ,;,Maxifort Tab 4 De 50 Mg                       ,;;,Maxifort Tab 4 De 50 Mg                       ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2647,;,7501070648626        ,;,Mebeciclol Tab                                ,;;,Mebeciclol Tab                                ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2648,;,780083139575         ,;,Meclicina /Piridoxina Inyectable              ,;;,Meclicina /Piridoxina Inyectable              ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2649,;, MEDICAMENTO EXTRA   ,;,Medicamento Extra                             ,;;,Medicamento Extra                             ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2650,;, MEDICAMENTOS QUE PAG,;,Medicamentos  Que Se Pago De Fm1              ,;;,Medicamentos  Que Se Pago De Fm1              ,;,NO,;,1,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2651,;, MEDICAMENTOS 5      ,;,Medicamentos Caducados                        ,;;,Medicamentos Caducados                        ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2652,;, MEDICAMENTOS        ,;,Medicamentos De F1                            ,;;,Medicamentos De F1                            ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2653,;, MEDICAMENTO         ,;,Medicamentos De F1                            ,;;,Medicamentos De F1                            ,;,NO,;,1,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2654,;, MEDICAMENTOS DE F1 A,;,Medicamentos De F1 A F2                       ,;;,Medicamentos De F1 A F2                       ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2655,;, MEDICAMEN DE F1     ,;,Medicamentos De F1 K Vendo En F2              ,;;,Medicamentos De F1 K Vendo En F2              ,;,NO,;,1,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2656,;, MEDICAMENTOS DE F1  ,;,Medicamentos De F1 Que Vendi En F2            ,;;,Medicamentos De F1 Que Vendi En F2            ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2657,;, MEDICAMENTOS DE F1 E,;,Medicamentos Ke Vendi De F1                   ,;;,Medicamentos Ke Vendi De F1                   ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2658,;, MEDICAMENTOS QUE CAD,;,Medicamentos Que Caducaron De F1 Ingresados En,;;,Medicamentos Que Caducaron De F1 Ingresados En,;,NO,;,1,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2659,;, MEDICAMENTOS QUE FAT,;,Medicamentos Que Falto De F2                  ,;;,Medicamentos Que Falto De F2                  ,;,NO,;,1,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2660,;, MEDICAMENTROS QUE VE,;,Medicamentos Que Vendi De F1 E Ingrese En F2  ,;;,Medicamentos Que Vendi De F1 E Ingrese En F2  ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2661,;, MEDACEMNTOS F2      ,;,Medicamentos Que Vendi De F1 Ingresea F2      ,;;,Medicamentos Que Vendi De F1 Ingresea F2      ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2662,;, MEDSICAMENTOS QUE VE,;,Medicamentos Que Vendo En F2 Y Son De F2      ,;;,Medicamentos Que Vendo En F2 Y Son De F2      ,;,NO,;,1,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2663,;,7502274770755        ,;,Medipiox Peine                                ,;;,Medipiox Peine                                ,;,NO,;,3,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2664,;,7501249607515        ,;,Megatonix Tabletas                            ,;;,Megatonix Tabletas                            ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2665,;,7501065030405        ,;,Mejoral Tab                                   ,;;,Mejoral Tab                                   ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2666,;, MEJORAL TABLETAS SUE,;,Mejoral Tabletas Sueltas                      ,;;,Mejoral Tabletas Sueltas                      ,;,NO,;,10,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2667,;,7501064560200        ,;,Mejoralito Pediatrico Gotas                   ,;;,Mejoralito Pediatrico Gotas                   ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2668,;,7501064560194        ,;,Mejoralito Pediatrico Tab C 30                ,;;,Mejoralito Pediatrico Tab C 30                ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2669,;, MEJORALITO PED      ,;,Mejoralito Pediatrico Tab Suelta              ,;;,Mejoralito Pediatrico Tab Suelta              ,;,NO,;,10,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2670,;,7501088542756        ,;,Meladinina Unguento                           ,;;,Meladinina Unguento                           ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2671,;,7501165002890        ,;,Melox Masticables Tab                         ,;;,Melox Masticables Tab                         ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2672,;,7501072310392        ,;,Melox Plus Cereza Susp                        ,;;,Melox Plus Cereza Susp                        ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2673,;,7501072310378        ,;,Melox Plus Menta Susp                         ,;;,Melox Plus Menta Susp                         ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2674,;,7501165002920        ,;,Melox Plus Tabletas                           ,;;,Melox Plus Tabletas                           ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2675,;, MELOX PLUS SUELTA   ,;,Melox Plus Tabletas Sueltas                   ,;;,Melox Plus Tabletas Sueltas                   ,;,NO,;,10,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2676,;,7502216803961        ,;,Meloxicam Con Metocarbamol                    ,;;,Meloxicam Con Metocarbamol                    ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2677,;,780083142292         ,;,Meloxicam Tabletas 15 Mg                      ,;;,Meloxicam Tabletas 15 Mg                      ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2678,;,7502216791923        ,;,Meloxicam Tabletas 15 Mg                      ,;;,Meloxicam Tabletas 15 Mg                      ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2679,;,7501035101722        ,;,Memo Tip Notas                                ,;;,Memo Tip Notas                                ,;,NO,;,6,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2680,;,7680527030112        ,;,Merional                                      ,;;,Merional                                      ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2681,;,7506022315991        ,;,Meropenem Inyectable                          ,;;,Meropenem Inyectable                          ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2682,;, MERTIOLATE BLANCO   ,;,Merthiolate Blanco                            ,;;,Merthiolate Blanco                            ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2683,;,759684313073         ,;,Merthiolate Rojo                              ,;;,Merthiolate Rojo                              ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2684,;,759684313172         ,;,Mertiolate Blanco                             ,;;,Mertiolate Blanco                             ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2685,;,759684313257         ,;,Mertodol Blanco Con Atomizador                ,;;,Mertodol Blanco Con Atomizador                ,;,NO,;,7,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2686,;,7501836000132        ,;,Metamizol Gotas Pediatricas                   ,;;,Metamizol Gotas Pediatricas                   ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2687,;,7501349022126        ,;,Metamizol Iny                                 ,;;,Metamizol Iny                                 ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2688,;,7501125195563        ,;,Metamizol Inyectable (magnil)                 ,;;,Metamizol Inyectable (magnil)                 ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2689,;,7501825300687        ,;,Metamizol Jarabe                              ,;;,Metamizol Jarabe                              ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2690,;,7502006923619        ,;,Metamizol Jarabe Farlim                       ,;;,Metamizol Jarabe Farlim                       ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2691,;,20800790253          ,;,Metamucil Naranja                             ,;;,Metamucil Naranja                             ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2692,;,20800790222          ,;,Metamucil Natural                             ,;;,Metamucil Natural                             ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2693,;,7501836003256        ,;,Metformina Tab 500 Mg                         ,;;,Metformina Tab 500 Mg                         ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2694,;,7502247373952        ,;,Metformina Tab 850 Mg                         ,;;,Metformina Tab 850 Mg                         ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2695,;,7501349022140        ,;,Metformina Tab 850 Mg                         ,;;,Metformina Tab 850 Mg                         ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2696,;,7501573900245        ,;,Metformina-Glibenclamida 500/7.5 Mg           ,;;,Metformina-Glibenclamida 500/7.5 Mg           ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2697,;,785118754204         ,;,Metformina/Glibenclamida Con 60 Tab           ,;;,Metformina/Glibenclamida Con 60 Tab           ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2698,;, METHERGIN           ,;,Methergin Suelta                              ,;;,Methergin Suelta                              ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2699,;,7501349025233        ,;,Metilprednisolona Iny                         ,;;,Metilprednisolona Iny                         ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2700,;, METOCLOPRAMIDA      ,;,Metoclopramida Iny Suelta                     ,;;,Metoclopramida Iny Suelta                     ,;,NO,;,4,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2701,;,7501349024151        ,;,Metoclopramida Inyectable                     ,;;,Metoclopramida Inyectable                     ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2702,;,7502211780113        ,;,Metoclopramida Solucion                       ,;;,Metoclopramida Solucion                       ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2703,;,75006433             ,;,Metoclopramida Solucion                       ,;;,Metoclopramida Solucion                       ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2704,;, METOCLOPRAMIDA SUELT,;,Metoclopramida Suelta                         ,;;,Metoclopramida Suelta                         ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2705,;,7501075710786        ,;,Metoclopramida Tab                            ,;;,Metoclopramida Tab                            ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2706,;,7501537102319        ,;,Metoprolol Tab 100 Mg                         ,;;,Metoprolol Tab 100 Mg                         ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2707,;,7502211780069        ,;,Metronidazol Con Diyodohidroxiquinoleina Susp ,;;,Metronidazol Con Diyodohidroxiquinoleina Susp ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2708,;,7503000422634        ,;,Metronidazol Con Diyodohidroxiquinoleina Tab  ,;;,Metronidazol Con Diyodohidroxiquinoleina Tab  ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2709,;,7501825300014        ,;,Metronidazol Sup                              ,;;,Metronidazol Sup                              ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2710,;,75017095             ,;,Metronidazol Tab 500                          ,;;,Metronidazol Tab 500                          ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
,2711,;,7501537102326        ,;,Metronidazol Tab 500 Mg                       ,;;,Metronidazol Tab 500 Mg                       ,;,NO,;,5,;,0000-00-00 00:00:00,;,0000-00-00 00:00:00,
